Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,DayCount,CTD Maturity,CTD Coupon,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
5-Aug-2004,0.9451,9128277B,TYU04,111.234375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,105.75
6-Aug-2004,0.9451,9128277B,TYU04,112.71875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.03125
9-Aug-2004,0.9451,9128277B,TYU04,112.484375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.75
10-Aug-2004,0.9451,9128277B,TYU04,112.125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.421875
11-Aug-2004,0.9451,9128277B,TYU04,112.25,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.609375
12-Aug-2004,0.9451,9128277B,TYU04,112.4375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.703125
13-Aug-2004,0.9451,9128277B,TYU04,112.78125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.96875
16-Aug-2004,0.9451,9128277B,TYU04,112.53125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.75
17-Aug-2004,0.9451,9128277B,TYU04,112.9375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.234375
18-Aug-2004,0.9451,9128277B,TYU04,112.75,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.90625
19-Aug-2004,0.9451,9128277B,TYU04,112.890625,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.078125
20-Aug-2004,0.9451,9128277B,TYU04,112.71875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.96875
23-Aug-2004,0.9451,9128277B,TYU04,112.390625,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.59375
24-Aug-2004,0.9451,9128277B,TYU04,112.421875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.65625
25-Aug-2004,0.9451,9128277B,TYU04,112.53125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.734375
26-Aug-2004,0.9451,9128277B,TYU04,112.796875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.015625
27-Aug-2004,0.9451,9128277B,TYU04,112.796875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.9375
30-Aug-2004,0.9451,9128277B,TYU04,113.09375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.234375
31-Aug-2004,0.9451,9128277B,TYU04,113.46875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.640625
1-Sep-2004,0.9451,9128277B,TYU04,113.609375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.59375
2-Sep-2004,0.9451,9128277B,TYU04,113.171875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.0625
3-Sep-2004,0.9451,9128277B,TYU04,112.46875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.484375
7-Sep-2004,0.9451,9128277B,TYU04,112.75,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,106.796875
8-Sep-2004,0.9451,9128277B,TYU04,113.421875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.34375
9-Sep-2004,0.9451,9128277B,TYU04,113.25,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.1875
10-Sep-2004,0.9451,9128277B,TYU04,113.40625,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.296875
13-Sep-2004,0.9451,9128277B,TYU04,113.609375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.484375
14-Sep-2004,0.9451,9128277B,TYU04,113.78125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.609375
15-Sep-2004,0.9451,9128277B,TYU04,113.5,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.40625
16-Sep-2004,0.9451,9128277B,TYU04,114.203125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,108
17-Sep-2004,0.9451,9128277B,TYU04,113.828125,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,107.71875
20-Sep-2004,0.9451,9128277B,TYU04,114.34375,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,108.109375
21-Sep-2004,0.9451,9128277B,TYU04,114.21875,9128277B Govt,TYU04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Sep-2016,108.1875
22-Sep-2004,0.9468,9128277B,TYZ04,113.59375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.453125
23-Sep-2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.21875
24-Sep-2004,0.9468,9128277B,TYZ04,113.203125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.0625
27-Sep-2004,0.9468,9128277B,TYZ04,113.4375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.296875
28-Sep-2004,0.9468,9128277B,TYZ04,113.375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.25
29-Sep-2004,0.9468,9128277B,TYZ04,112.78125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.640625
30-Sep-2004,0.9468,9128277B,TYZ04,112.625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.46875
1-Oct-2004,0.9468,9128277B,TYZ04,112.15625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.046875
4-Oct-2004,0.9468,9128277B,TYZ04,112.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.1875
5-Oct-2004,0.9468,9128277B,TYZ04,112.328125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.109375
6-Oct-2004,0.9468,9128277B,TYZ04,111.9375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.75
7-Oct-2004,0.9468,9128277B,TYZ04,111.78125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.609375
8-Oct-2004,0.9468,9128277B,TYZ04,112.578125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.296875
12-Oct-2004,0.9468,9128277B,TYZ04,112.828125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.53125
13-Oct-2004,0.9468,9128277B,TYZ04,113.09375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.84375
14-Oct-2004,0.9468,9128277B,TYZ04,113.53125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.140625
15-Oct-2004,0.9468,9128277B,TYZ04,113.21875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.84375
18-Oct-2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.859375
19-Oct-2004,0.9468,9128277B,TYZ04,113.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.9375
20-Oct-2004,0.9468,9128277B,TYZ04,113.625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.21875
21-Oct-2004,0.9468,9128277B,TYZ04,113.578125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.109375
22-Oct-2004,0.9468,9128277B,TYZ04,113.734375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.234375
25-Oct-2004,0.9468,9128277B,TYZ04,113.890625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.375
26-Oct-2004,0.9468,9128277B,TYZ04,113.796875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.171875
27-Oct-2004,0.9468,9128277B,TYZ04,113.09375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.671875
28-Oct-2004,0.9468,9128277B,TYZ04,113.1875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.859375
29-Oct-2004,0.9468,9128277B,TYZ04,113.5625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,108.03125
1-Nov-2004,0.9468,9128277B,TYZ04,113.125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.671875
2-Nov-2004,0.9468,9128277B,TYZ04,113.234375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.8125
3-Nov-2004,0.9468,9128277B,TYZ04,113.296875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.703125
4-Nov-2004,0.9468,9128277B,TYZ04,113.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.640625
5-Nov-2004,0.9468,9128277B,TYZ04,112.421875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.953125
8-Nov-2004,0.9468,9128277B,TYZ04,112.265625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.6875
9-Nov-2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.640625
10-Nov-2004,0.9468,9128277B,TYZ04,112.015625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.546875
12-Nov-2004,0.9468,9128277B,TYZ04,112.390625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.890625
15-Nov-2004,0.9468,9128277B,TYZ04,112.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.828125
16-Nov-2004,0.9468,9128277B,TYZ04,112.3125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.671875
17-Nov-2004,0.9468,9128277B,TYZ04,112.796875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.15625
18-Nov-2004,0.9468,9128277B,TYZ04,112.890625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.296875
19-Nov-2004,0.9468,9128277B,TYZ04,112.296875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.59375
22-Nov-2004,0.9468,9128277B,TYZ04,112.421875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.71875
23-Nov-2004,0.9468,9128277B,TYZ04,112.328125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.625
24-Nov-2004,0.9468,9128277B,TYZ04,112.25,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.515625
26-Nov-2004,0.9468,9128277B,TYZ04,112.046875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.296875
29-Nov-2004,0.9468,9128277B,TYZ04,111.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,105.8125
30-Nov-2004,0.9468,9128277B,TYZ04,111.453125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,105.78125
1-Dec-2004,0.9468,9128277B,TYZ04,111.34375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,105.765625
2-Dec-2004,0.9468,9128277B,TYZ04,111.21875,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,105.4375
3-Dec-2004,0.9468,9128277B,TYZ04,112.125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.453125
6-Dec-2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.59375
7-Dec-2004,0.9468,9128277B,TYZ04,112.28125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.515625
8-Dec-2004,0.9468,9128277B,TYZ04,112.953125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.140625
9-Dec-2004,0.9468,9128277B,TYZ04,112.828125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.9375
10-Dec-2004,0.9468,9128277B,TYZ04,112.9375,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.03125
13-Dec-2004,0.9468,9128277B,TYZ04,112.953125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.046875
14-Dec-2004,0.9468,9128277B,TYZ04,113.0625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.203125
15-Dec-2004,0.9468,9128277B,TYZ04,113.3125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,107.390625
16-Dec-2004,0.9468,9128277B,TYZ04,112.703125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.796875
17-Dec-2004,0.9468,9128277B,TYZ04,112.5625,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.6875
20-Dec-2004,0.9468,9128277B,TYZ04,112.703125,9128277B Govt,TYZ04 Comdty,ACT/ACT,15-Aug-2011,5,15-Aug-2001,2,15-Aug-2001,4-Dec-2016,106.75
21-Dec-2004,0.9382,9128277L,TYH05,112.203125,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,106.015625
22-Dec-2004,0.9382,9128277L,TYH05,112.03125,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.84375
23-Dec-2004,0.9382,9128277L,TYH05,111.984375,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.78125
27-Dec-2004,0.9382,9128277L,TYH05,111.515625,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.296875
28-Dec-2004,0.9382,9128277L,TYH05,111.5,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.296875
29-Dec-2004,0.9382,9128277L,TYH05,111.265625,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.046875
30-Dec-2004,0.9382,9128277L,TYH05,111.671875,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.484375
31-Dec-2004,0.9382,9128277L,TYH05,111.9375,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.6875
3-Jan-2005,0.9382,9128277L,TYH05,111.875,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.640625
4-Jan-2005,0.9382,9128277L,TYH05,111.40625,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.0625
5-Jan-2005,0.9382,9128277L,TYH05,111.40625,9128277L Govt,TYH05 Comdty,ACT/ACT,15-Feb-2012,4.875,15-Feb-2002,2,15-Feb-2002,5-Mar-2016,105.078125
